permuted_rank_mean_spread,random_count_mean_spread
-0.005682050602752028,0.002640084700807891
-0.00786928637873742,0.018793220252008015
0.011922891253602727,-0.0030278445527256686
0.012357354690972572,0.0022831542541797275
0.01661138791519542,0.0027933114934097186
-0.006409046038482959,-0.001124447226035153
-0.004518272898272372,0.016702893475006628
0.018831873783799087,-0.018398465698668365
0.0035698457134118546,0.0009058422761830873
0.00891105614647288,-0.0010755957735512495
-0.0001938202361012071,0.0027063311184200136
-0.017807911609089316,-0.0026163840832874497
-0.009943153687863662,0.004882534970128926
-0.011613350637012448,-0.007452939352299896
-0.01927564217139756,-0.022911851929756116
-0.006128102141035485,-0.00038164202889047656
-0.004064663677454341,0.017413958592695664
0.0023926517883251625,-0.0013872839772928994
0.0012007673435219194,-0.015085814671563561
0.012473958922976888,-0.012784233024106969
0.012135146732243897,-0.0021160392802074077
-0.008029458344306883,0.0006159389890452952
-0.003137904148430593,-0.009672322838897724
-0.012027134277779298,0.01527110162226522
-0.0026556354977989825,0.005104568865296408
-0.02270931399170184,-0.00392729054961707
0.014555827829543271,0.017339431521554892
-0.0014147058124189048,-0.0062961284806034475
-0.00897485045095894,0.0019653925362767208
-0.008046921675763895,-0.006183601044684333
-0.0012496801499799768,-0.032262455150877244
-0.012168159102385693,0.007620697628352583
0.018027972456552247,0.004427539828709504
-0.0018947258738565228,0.004314310237119919
0.0016986195858294815,-0.01131270309243378
0.01055813226433171,-0.014362751208396656
0.001433328704991901,-0.005410139213855929
0.00010295571553948276,0.0025383113401037556
-0.0004403460214522574,0.001613087927408492
-0.014118555250627477,0.01167238378425069
0.009993442201388033,0.013351882144894769
0.013301206382567285,0.019740365909715958
-0.013026739405498394,-0.005037513156713789
-0.009697228794778781,0.0023712755367241104
-0.009378664014110421,0.007378996355417164
-0.0013835914890831724,0.0004411130730311852
0.00031657937290823553,0.0003758034635768085
0.026333923729612494,-0.012059562793500352
-0.0060125802000359704,0.004817324002555806
0.008582366666235977,0.007591393053573987
-0.009432298293546325,-0.0011666366691294745
0.005647994110786859,-0.0033791886865894563
-0.016326783218124703,0.006366418384563003
-0.024144664252291462,0.002030468153746091
0.009975455010670068,-0.0004355631746877312
0.0007243342925017503,-0.018890219878612627
-0.01833014988719736,-0.013121635854603967
0.004946180452549305,-0.009710403985250565
0.027020684166008283,-0.0019681037291410354
0.014553204242103665,0.017074216982691688
0.007401907919540257,0.0049291074448297445
-0.003845650159925733,0.006753138678652115
-0.006841903110341992,0.01829361293678447
0.006207790416804168,-0.01080949680358873
-0.011090608979419523,0.005799550968350104
-0.017357786029064255,0.01658369984255304
0.01278449987420176,0.009590268712501638
-0.006134017189451506,-0.029735807498767836
0.007172119614810477,0.0026765124299411376
-0.0028585057269490542,-0.003625562725661841
-0.022799370188413604,0.0008016550075262852
-0.001793665976779657,-0.0019715373107350065
-0.008220743804304681,-0.0015018200072625283
-0.007212111633778165,0.0030297378936162116
0.013996342403400213,0.010359191766264977
0.020520256174395263,-0.005645990058921032
-0.01145446348817463,-0.014744401349552485
-0.005585470052779935,-0.009466207820854793
0.001604452252563393,0.006436719477757714
-0.0071880810691214965,0.00278540968278864
-0.007113521033840199,0.0017122477005528788
-0.004781600500332389,0.004003429042823178
-0.032698472934275094,0.005507752886809521
-0.007072801194207622,-0.02213439848333437
0.005127000953042038,-0.0008390636258260725
0.01321492162718248,0.01137265249623419
0.008944496507922941,0.015759084046680978
0.0016254805667702795,-0.005754556619115283
0.0018123277235838732,-0.009818499912701433
-0.0027683413879417496,0.01764765372873165
-0.008029104854889663,0.0020830013417610523
0.009943326904505334,0.0032659685419226536
0.004734709392264373,-0.009389482784516876
0.004772439912128414,-0.011879349225723713
0.004096689135120093,0.006664044363966881
-0.009757294626143824,-0.017276032918262157
-0.005754751005967231,0.018607332783536917
0.0038494624487473462,0.02455149858417143
-0.0015604573334142974,-0.019611686563099598
0.008595766141601407,0.011502978438318292
-0.012971303987268049,-0.0023911113033523333
0.004779979610623611,0.008226334966082759
0.020016704082367047,0.005883776530446686
-0.006024360258090005,-0.002300318659500736
0.005595158889600509,-0.00019877652504435555
0.0010771742279528538,-0.0006894037410162335
0.0039862662229274304,0.0003514992390467927
0.004171322201353756,0.008299107383975988
0.004657612155022578,-0.011233035797313365
-0.009325898641834415,0.00787541583290281
-0.005051360537089992,-0.004027932118061859
0.016620521589462624,0.013628576755954833
0.016563783745858474,0.0046903916526559964
-0.007043950891878264,-0.00218210966694721
0.004402471771411905,-0.019304613526355766
-0.0011899135639177319,0.0017656849114610134
-0.011108392271170685,0.0022650791343158507
-0.028531535644693254,-0.003050983457203554
-0.007934118814806376,-0.010057626237617141
0.007238779261161874,0.01211439211930111
-0.003125520522275561,-0.00340971402332102
0.008003228804809375,0.004587754505154864
0.0012941338609878447,-0.011039260873885513
-0.009051548061846552,0.008043456640583875
-0.003497001235863056,-0.011960718732815064
-0.005024027700146108,0.0007434266383041484
0.00689045432254634,-0.005923238207416811
0.004778784650770328,-0.006595160130725421
0.002179350283887643,0.0077837198484195045
-0.0058024426591669715,0.008602014220891185
-0.01940909689339804,-0.006454103331126432
-0.00917096579166039,-0.01499542026536898
-0.0048553454520844225,0.00673319767601973
0.019739319988830592,-0.020054464916290718
0.005577026394137112,-0.008395371419782463
0.01347705150699034,-0.006748477187218485
0.024625791363996768,-0.0209567929941893
0.0036501224810644942,-0.0036728363315689126
0.0014767154492368838,-0.01307575920898819
-0.008344348393255095,-0.007730992499130544
-0.008520623715017672,0.015658574355286812
-0.02844162844782571,-0.01290346233410413
0.018008376896708554,-0.003064237840786574
-0.009955543170905358,0.0018583018870815971
-0.0029645883174936115,-0.01724800664626501
0.01729506458478908,-0.009512876700577632
-0.0037058090967183517,0.012147752699294736
-0.010276300341587122,0.0020888866624725125
-0.005866773636630759,0.02113814126110182
0.017391296775366896,0.01984819817230516
-0.004146387328675491,0.0063527020938764075
0.002171309553506069,0.00030206840662684413
-0.005289148750637861,2.1570104804770167e-05
0.007184058677587255,-0.008481243021511374
-0.01865463145053957,-0.00695827365225455
0.013114351359787266,0.0077804575000851375
-0.0031989997878299078,-0.0112114212774544
0.0002035223051029874,0.0028060838359147983
0.00015530894087562117,-0.013086474511744675
0.0062848937687553,-0.010494749257976587
0.002732689689265544,-0.0004171019503772552
-0.00324766260257824,0.013712401144785273
0.005968306096985374,0.02487165302176127
0.0011967625396126559,0.0038980473490549637
-0.004179645309627746,-0.0017784016325896913
0.0061866017567454275,-0.006917525815068645
0.0012921803393048984,-0.0017224563228139308
-0.0009551589460398717,0.001036331428383038
0.006503628536895603,-0.0012831521510120675
0.007865359245270142,0.011187538163976257
0.0074362383250283475,-0.0015124329715590897
0.01227714385453847,0.007244183311851774
0.023729712178103716,-0.01581647814613463
0.015130418204752331,0.009843687252176334
0.002608093212293725,-0.0005145048711558049
-0.013320851330887576,0.00859425118976747
-0.009004113814449408,-0.0025839226391462435
-0.0007259609525410693,-0.006891760745555918
0.006559621304276905,-0.008436795922608056
0.003724044156580157,0.014647076902635975
-0.019261785025589312,0.0016849977503123025
-0.010981319551773141,0.0025045219932303474
-0.0060093058475848855,-0.0068058638957246755
-0.00018814099303795379,0.009129915788969219
0.006622612766910292,0.0033555448608442347
-0.000929216273464041,-0.00010597809916880387
0.001111111204351996,-0.012600949365103937
0.011614171326383165,0.0005250575891321972
0.005306305399030163,0.006269420276302917
0.003655229222104657,0.006893532923076825
-0.01085144942355604,-0.019716270607405544
-0.03208291004294072,0.024539072323118635
0.020672717058459893,-0.010759898796088792
-0.008724834823987272,0.0058934657362835
-0.009911293376101327,0.02659460418256048
0.00888886707723206,-0.009850163650494253
-0.008979906325251781,-0.00950141442038636
-0.002606870348873481,-0.0006831481986429224
-0.015692763209152978,0.008710033720642486
-0.0036032779395605875,0.003402339708517426
0.003631787483699556,-0.009357806582686177
-0.0020017916316497075,-0.005395602293187509
0.01275395431812918,-0.0009994309132315953
-0.018971519733610574,-0.008221048936930268
-0.0005516972588275517,0.01688369151860064
-0.0036446859421500524,0.005564157883459412
-0.0022979276907777353,-0.005838837143492227
-0.009011347794539125,-0.013328118935596787
-0.009079281610423973,-0.005542953869556367
-0.008582014688312137,-0.005880223363252806
-0.0008249137100258871,-0.004992617713674493
-0.013019236234252128,0.004607438781120403
0.004157461083898013,0.0071164436363497265
-0.004352337256353549,-0.009554499713702301
-0.008241386252176606,-0.011170993853803312
-0.0020825453419385164,0.008292670912108406
0.010729184690642832,-0.0185315603359665
-0.0056537034369401745,-0.010902145134891225
0.0019110842826688857,0.014365012341252687
-0.014891830804120366,-0.015816885791435704
0.010277439058564803,0.018229083771233584
0.020579253974560577,0.002638766566392454
0.00472050685051823,-0.009885100661591574
-0.002398014755020919,0.014597341659010186
-0.00937101572424826,0.0010838147414410624
0.004866460795495819,0.020926092118945756
0.003967240106455576,0.016813453297390587
-0.0065332615053865575,0.003917907361069245
-0.028041408603666104,0.004302318493572058
0.019856033111403177,0.02042540435448518
-0.009460743653535244,-0.022399101229081272
-0.007890374680702378,-0.013785298057555392
-0.00015401796820814148,0.009870325324994857
0.021800393086672584,-0.0025733165490283262
0.01412781508267264,0.00047942194355615796
-0.0013407038530359044,0.0006188277018189976
-0.004738482937642809,-0.004979893820218982
5.313032186695429e-05,0.009261501936392335
-0.003130295438311583,0.0003211785570194853
-0.008060752771364907,0.0003932063467731578
0.009717661948039335,-0.0013399553662626507
0.008516618651594803,0.01265027982229171
-0.0019540212677857704,-0.0015249569160573964
0.01476459577179465,-0.00562899861895211
0.013745034647784446,-0.0012577034788622482
0.011844357215707606,-0.006959006864798004
-0.0031896555459537262,-0.0027774071790721503
0.021766440232772268,-0.004642033820276931
-0.010381253521724665,-0.014417997601312543
-0.0065581065538469875,-0.017580916870907525
-0.007828116126774086,0.005250318897872235
0.011908141560430525,0.013241935196104806
-0.004470639886708624,-0.009937516339365616
0.011096973087540651,-0.0075132183274935534
-0.007845982541874921,-0.015132627209608526
0.019565116750086736,0.010703011554252306
0.006712809259320157,-0.0006262039774971731
-0.00661605789997651,-0.00890983379309191
0.003412872962320713,-0.006275797143944836
-0.010563100468162744,-0.0031065884389216186
-0.009658763029449756,0.014728553215273004
-0.017746186497089922,0.004176861360825151
-0.008581518923504434,0.00716571510845885
0.011207042008722948,-0.0005755434403958699
-0.010350499319738492,-0.0007539440892572785
0.007199085284175205,0.004035225566868858
0.00931573315673639,0.00722691748524378
-0.020218596637910008,-0.009261488625901839
-0.004876324707856184,-0.011772336138532803
0.010217410825715326,0.011438038397927041
0.007862063084304885,4.3862372103313854e-05
-0.017987231221701608,0.00026086314054356557
-0.004707383470758041,0.0034137876847385104
-0.020569416640557694,-0.019900088904224688
-0.008755511825378938,-0.005062014396244966
0.007806197330106623,-0.012210856547127068
-0.017925032513565472,-0.02176103139189188
-0.0023066989472363096,0.004178484377586538
-0.007718150896138235,-0.0176509192559546
0.012835769842638898,0.007872983740653485
-0.0016458552396330368,-0.009682083739677893
-0.010939013731386282,-0.002521663436438617
-0.005850242422868213,-0.0026991134351811398
-0.0027201551534226315,-0.0034992945398482495
-0.010399558776901387,-0.006581018904208386
-0.0009290505495188717,-0.01724980178614454
0.002401446331801703,-0.009061839895658026
0.013574537127400662,-0.005510785921432332
0.009939982668418099,0.0005344957882339012
0.006264995861299874,-0.003436384880145107
-0.016400004265212487,0.01564616747722849
-0.0026267686869973815,0.004034838246619237
0.012352474056333879,-0.0011324763624618074
-0.006222800480277556,-0.00012112256173857708
0.004810027759677334,0.01710764368200053
0.020065446119820467,0.013081355865037458
0.0006177333180304757,0.009232984428065466
0.0036632570676014644,-0.01950747359048131
-0.006201737692598018,0.00858386870866349
0.0024985017721003613,-0.020328765725790215
-0.013702521053722765,0.006162595567890223
-0.0027664414682646832,0.0038621324651300186
0.0067337682036106026,-0.006331986131041448
0.009975578608545805,-0.010871682467379587
0.0031208034063671657,-0.008221144895351517
0.009258328923790377,0.0022689768964806994
0.01693235406186014,0.003549523652792666
-0.017864231108104655,0.007527210892556242
0.011422258558999893,0.0018070248804704075
-0.007152528147144526,-0.015443693225001482
0.0024825794460030955,-0.007643028915692523
0.006159511585865451,0.0038561207140130225
0.010232381736583574,0.0021674915731973456
-0.008661252916349158,0.008026638066922607
-0.009556358660225793,0.006520235283975967
0.006602107143110848,-0.011595682278551369
-0.0070190059010514375,0.004873304788642923
0.010841407402825845,0.019785046139158817
-0.0021011720100428954,0.015280662143593313
-0.010288163404722694,0.0035643789230696745
0.0026582772624628146,-0.009842559886189053
-0.014312811857547006,-0.008623350064105407
-0.006985106247028115,0.00989283923037735
-0.009861023207958897,0.009066449816372644
0.006697453198107111,0.009318232195917046
-0.009723526510384675,-0.010799449666863812
0.0007168778417195945,-0.003374780040498485
0.012188461384309592,-0.0029186071825870433
-0.009724430937296438,0.024591187995216736
0.004934814148550305,0.0028262524201672903
-0.0030810104486403045,0.004121222571835527
-0.016867545743235273,-0.0023185669057765373
0.023401236605770034,0.025531164283704926
0.0018817605715276712,-0.010654071684773819
-0.009914481284750327,-0.0038009617381748358
-0.016350561661845345,-0.015627573535948194
-0.015693325033930568,0.030346493608073514
0.0084905021729835,0.0009778471632006965
-0.011379303439758352,-0.003652655600669455
0.004105978869505101,-0.00965270667045533
-0.021491366088857385,-0.013075198088918334
-0.00014349727808278014,0.002599472799749319
0.0036688677562550067,0.005054328080240571
0.004284592142083375,0.018332383959412342
-0.006941950060026491,0.026651592458819703
-0.0035713117527736175,-0.003961627526499452
-0.0017378465117349855,0.014309183353008131
-0.0036497810668757757,-0.015237966799570953
-0.022300936077467526,0.0007260726431528464
0.0253796355738962,0.008397759792591988
-0.009942123199612199,-0.0023867164035311335
0.008901566387064946,-0.01742519595407349
-0.014094123767731514,0.0007005443054866924
-0.004565344073986475,0.0004334205183316982
-0.0047726233402506715,-0.008487287368518361
0.013062774397883788,0.0004975411238935211
0.0004205112997020177,0.015572068764538087
-0.00023055101317136597,-0.006412242150815034
-0.0026876170161216047,-0.0008477203527497935
-0.0006420995558745956,0.009813276533403567
-0.0015940051073488328,-0.02227048301497208
0.0064361014476294115,0.007958677837265242
0.02197123459864256,-0.0014151224567399549
-0.006121043455926607,-0.010794998362826384
-0.005346406916115636,-0.0029306194104555773
-0.013684429855002067,0.011608755468678025
0.0015771229551135159,-0.0043613707251512375
-0.0038158932371246948,0.015335792669986735
0.016502138629466857,0.005216286133524332
0.0012754146681907964,0.009786375453029548
-0.003479843819511025,0.008681710129312417
-0.016041909699281865,-0.0035058484580974968
0.00099269285194245,0.01870623830944813
0.0015993080970002475,0.0018322255345423954
-0.004983455864036543,-0.0129905787271907
0.008168538423778793,-0.0016085097350878085
-0.014706819751342774,-0.00028078361868298695
0.02066208945032426,-0.004302645009779686
0.005252548561040474,-0.009031905595657804
0.014846535519918328,0.003961897522307774
0.0017114026797745855,0.016179625273300635
-0.017110858846157807,0.00647248169644735
-0.01532314472318306,0.001014210014105085
0.009144425117152025,-0.0022488699026598623
0.008475412750061365,-0.005138520616679541
-0.006255197691689328,0.006323501029084372
0.004702389334504959,-0.008924131434686115
-0.01796957260366715,0.000317823630007263
-0.01174607837377269,0.0016599778281786602
0.005062725549860006,-0.0017423548245139022
0.0049169581499924914,0.009045216718630286
-0.006777788880199639,0.0007167877424834644
2.63595482304221e-05,0.007998220988956821
0.003628044665020004,-0.008905532558471192
-0.007396263113574757,0.0015535270901725759
0.0054164084764142285,0.003112851919215145
-0.01808898215476423,-0.012494958352230894
0.0017002592673278118,-0.003718404251870002
-0.0031711347577509123,-0.0007351453970368474
0.014784163656777712,-0.009366771565628195
-0.004201800014174172,-0.0034055900243948264
0.005566489351312793,0.006393220348355804
0.005174201270336538,-0.00536665495893579
-0.0017719107963602063,0.007501633467314427
-0.0005258555547420873,0.0059842886125287395
0.008524865749992448,0.0015288092307166787
-0.007292631558572674,-0.011897669572509708
-0.010872791220553506,-0.006050335480323042
0.0013997198304671371,0.004561553430899019
-0.017259581947105897,0.012367839357882542
-0.006307684360182856,0.015308396723129397
0.014900858042362904,-0.0042569404868745475
-0.005874947646273815,-0.005773119721053191
0.009650179900301478,0.006585311617358204
-0.008331055712985744,-0.0012791593340632872
-0.011895914881729855,-0.009662106271042092
-0.016009570038271005,0.004182990335336643
-0.005695136494513061,0.006343639333222278
0.005709375686767572,-0.010710054390115709
-0.00044172839568883994,0.014213121755143159
-0.007311730720872164,-0.00812833877348429
-0.012576849355907391,0.004851140489574312
-0.005691605990576514,-0.00018029789887458614
-0.01755821975534247,-0.004375700909293744
-0.01687173279448904,0.003155259842127304
0.001063390173028182,-0.0018002400615837136
0.012852992644192585,-0.01412253653902203
-0.013725447003400545,-0.01793896719763022
0.010686990991124502,0.0003452579350900417
0.01165989057202936,0.005424222477168216
-0.008457266828644061,0.00045333540745356874
0.005252174833478459,-0.011211214853804835
-0.0037788053640494617,-0.011368881078540059
0.005162552860798201,0.0013743073637746198
-0.006951125956823911,-0.0029149222804170875
0.0005862165192860049,-0.006716166213422863
0.005632537705396424,0.007703597613949973
0.004399025943524135,0.007151797588506781
-0.001377528611063179,0.0018195859684619147
0.0018490757797043657,-0.0015719007429867943
-0.016232912235697627,-0.010748063007659412
0.0013444435564328111,0.0037208748661135436
-0.00198582956006156,0.014247001998508155
-0.004037715076660729,0.008056198224674068
-0.006978896568434035,0.0038096724472652978
-0.0016980176879918428,-0.0017998395103919962
-0.01038201785928116,0.008762721079284616
-0.0071013531199620745,-0.004297957312978431
-0.02004302314498466,0.00502419221392202
-0.02022925756071888,-0.008262444474424771
0.014883503861875386,0.007934770826488725
-0.013000952400427902,0.0026571859118372197
-0.0010747910342825823,-0.0014566625553737228
0.005481156261170819,0.019575893708825585
0.005247749886677831,0.005520941055698985
0.008296862910681366,-0.009370622623075305
-0.010380018758064248,0.0011128555668724928
-0.008958407399765318,0.019435728904656474
0.009559585111788334,0.005808901367352794
-0.0001037728194939469,-0.008335249984000375
-0.008662305399603838,-0.003872287814224059
0.007708607511526654,0.004956895472384617
-0.01734842786630804,-0.010794043287449265
0.007948025384404934,-0.0015658494717704224
0.006566532579108601,-0.006655791353243192
0.0024281550813996314,0.007989296046843751
-0.012174762333702903,0.0134252134520957
-0.001904860525617915,0.012340943827823142
0.011248815284548193,-0.0037813375779689206
0.009828724919933807,-0.002913714638184831
0.02128495906687341,-0.01607016215709552
-0.005912924873476524,-0.007540341503318374
-0.008306980087121194,0.01752063963162861
-0.009249533760758284,-0.0032883837743550863
-0.002338164117142787,0.0044608222424618255
0.0029878711519552683,-0.00013752394781416902
0.009142119293741983,-0.0005656532586208064
-0.007710322981971119,-0.008221146292364905
-0.002314014979509074,0.009965717631073973
0.0013127850805826893,0.01248682742689057
0.014372200142897962,-0.010155133572142717
0.013870983632236466,-0.007553049499426541
-0.005445317130212566,0.007182486285667868
-0.008890700490932347,0.014947253521585872
-0.0048460946289711,-0.008579081852255182
-0.010518299090381164,-0.01927881843751803
0.0033086603197387864,-0.0006037146175783409
0.0035595052432583693,0.008030675522735918
-0.01149243020931994,-0.007151933923854905
-0.0012586833548464838,0.00044905581034536
0.002761800886847375,0.014976346222409495
0.014329842188246789,0.0036102351629149695
-0.014939753234259669,-0.0018368361295479536
0.0011364410449151,0.015307074034655596
-0.00023546924825269952,0.0008314492213009048
0.00833319220445601,0.013139493432056453
0.019009953848342056,0.009817205836371697
-0.017735311004871263,0.003937712065137034
-0.012182880129450869,-0.011759153813180927
-0.009048791001006083,0.005604591699787165
0.016942202729141796,0.009414020468787084
0.004137676692208969,0.005788362426312903
0.0020334703541455283,0.007238815183483733
-0.008956547889145053,-0.010010520891919518
0.021990711807119093,-0.003854249354965468
-0.017347787514570175,0.0056524615476568575
-0.00699407052178001,-0.006498312152662927
-0.014991012880099013,0.011514778561872876
-0.0029654752371729436,0.0028672826867361867
0.005122174112766734,-0.014882941206327827
0.0049284533856585044,0.013382408801189743
-0.01087062795829778,-0.0031516475855475168
-0.008735097251149213,0.012705902829033423
0.0033711144806738242,0.001805456314768601
0.02367072350037231,0.0037915716514517945
0.013875640059612315,0.010379217926401108
0.013298726390054944,0.006252220181690577
-0.010538457782564086,-0.01171954043837015
0.0008286847551283796,0.002266164713590593
-0.014136588836709586,-0.005525993191332158
0.005598062257746518,-0.0021693941563183665
-0.012254524516284499,0.014834135388185989
0.017438973463517214,-0.002248823882043397
0.0019250766561478838,0.0025701209433776837
-0.0035603394005170163,-0.022216577607961883
0.009147116753579331,0.020138493065403225
0.007360620518198295,0.01766218395414275
0.004618038623073866,-0.006651231176686307
0.0006877338362869653,-0.00649846802981556
-0.0025612262383358547,0.00564234877945169
-0.007340956928839902,-0.007467310201815556
-0.01358249586196985,-0.023599281959571335
0.012667849081255005,0.013906440800582738
-0.004056211373920468,0.0008321489279415183
0.0045979729448953005,-6.686411116109446e-05
0.00034983939905943503,-0.005476829899279561
0.016959487421512202,0.017187325573182546
0.003605951577389763,0.0011361666008607024
-0.008729984331213969,0.011047726264097571
0.005248558782857124,0.005240011512165678
0.014402970932851972,0.00255434308286351
-0.01526968628521456,0.009697732984808496
0.006389399371593373,0.004066211968177457
0.00674099180777123,0.004426615885542971
0.0035803207681029607,0.009136491960486375
-0.024544030214365704,0.006040986369312365
0.005459576382242528,-0.0031468815386412894
-0.013784644309345423,0.005698529126965361
0.004112750445413077,0.015571738768325199
-0.004464620462263425,0.003120192810692592
0.011124328010782652,-0.0126749863763514
-7.287922549005814e-05,0.001710069012677493
0.0020011810784763616,0.015293312123006629
-0.03158468216030951,-0.005089753954772878
0.007758799151600705,-0.004779514129362396
-0.003940303313354221,0.0002153115306148339
0.010924304929817533,-0.001577720783957617
0.007582733083450704,-0.006721502117831783
-0.008110918818851665,0.0060873094456906736
0.0002732039092177936,0.00724361412645677
-0.006245679144248397,-0.0060451918804617045
0.00012282975761277945,0.0017314516908227364
-0.004907319445035576,0.0026685996766913963
-0.0059231990214359724,0.007080670164943785
-0.024764859992402653,0.0026656921745686294
-0.0021309311611368235,0.0073334172204983766
0.005675406941354148,-0.008503936331259484
0.006172355420564275,-0.0041758355539502235
-5.508791377115086e-06,-0.0028122508264974352
0.007350167374185925,-0.002227330372790545
0.011210586214502698,-0.008535887375968252
-0.00022761653129630072,0.010626727766484784
0.0022697868823766784,0.007271719237819048
-0.0016850301076750053,0.00015922950935031913
-0.0005987776569402249,0.014951401325587364
-0.018093711648447683,0.007608647874642006
0.008519655180075685,-0.016717649678750952
-0.006316812840872417,-0.008986094860164006
-0.0030008717066108397,0.0040179218872233025
0.011190725391526529,-0.019142134074316454
-0.0037871267443233695,0.0029798073948501935
0.001201677071467457,-0.006999192615661025
0.007969973957954792,-0.004003457241544677
-0.0075901674743979195,-0.007090213686601198
-0.005212341593763024,0.008104448666436939
0.0016016232508507871,0.0018480413552574267
0.020177908579249747,-0.004649625659972561
-0.0012792322347164138,-0.004980231721654724
-0.007228808850479108,0.015449505695599795
0.014279475591912772,0.012757538634662214
-0.0012430997037733808,0.002047207150043762
-0.012286771233119007,-0.015268964627894266
0.008611831191872272,0.008609734663421036
-0.012388876765948844,0.005108688434421201
0.005729824425304893,0.0023872996933303166
0.013426815830498661,0.008967271783275551
0.006732472018733828,0.00798080607486348
0.015882526179528896,-0.02051233763150364
-0.004077793234963567,-0.004329748446777471
0.009397269827717993,0.002148966349767035
-0.0021635814599528878,0.020167037687153958
0.000544623311768298,0.0054231381616632515
-0.004612859464371116,0.0011055374658337858
0.007952705640518904,0.009778532796386123
0.015438293834898803,-0.01885618685415455
0.01395542631760641,0.010676027219402006
-0.018639321099080307,-0.002463098531546179
0.010877434135171494,0.012635912776035806
0.003903767515689749,-0.002627477023981492
-0.008412153753544295,0.013222254967381926
-0.0038436910387409286,0.0025299855719764846
-0.023092428184326247,-0.013606427185316435
-0.0047718227753223595,0.004870255648125452
0.0017828668690126788,-0.012628891826754831
0.005056013277430167,-0.005973181633896859
0.005866857596104491,-0.0016291933449828053
-0.012008952031188862,-0.0017595271655276006
0.014716923480765406,0.003990976694988584
-0.0176613248473814,-0.0015113531141924892
0.0009012380385354634,-0.008553135195671753
0.006677647729635017,-0.01781749643444634
-0.005778317120984828,0.0040423913881902345
0.017331905504814997,0.009459578315474136
-0.007277397375051965,0.00204951654477248
-0.015886469600002878,-0.0165908518055388
-0.009495888256273297,0.017270859413028868
6.1114598497152145e-06,0.003242910897938446
0.009970046264366619,-0.02084403158106802
-0.007787735994370221,0.0021168012682569876
0.006513390029169663,-0.02019908738373266
0.008678740582455649,0.020138320579316384
-0.013583261641655991,0.007099835690861917
0.00995861665341667,0.009335498194923682
-0.004166582462292402,0.003204116652869083
-0.023809907004271526,-0.003335959384786851
-0.019020420276562797,0.0030282872642806123
-0.005719399942775819,0.007157063102129644
0.021211083762268153,-0.002284073309184764
-0.005045173149761268,-0.004226133033156877
0.0017293924372363727,-0.002256014258161182
-0.023508742159134538,0.002911839133183984
0.006751067343113074,-0.006245238749125868
0.0012075865509146941,0.0033222977260694755
-0.004469967466813392,0.0024796048709522004
0.014471064058364867,-0.0050317536641243474
-0.021872794797451314,0.012512103511176893
0.022784381937270462,0.012485599711348438
-0.005854331728103025,0.008477314328196067
-0.00470749781581876,0.005075268653301112
0.020947266414000985,0.0004039740984045489
-0.013408103188705684,-0.009652575949406224
-0.0005747283773463595,-0.007692197007546706
0.027943194422947553,0.0046140826516654606
-0.003929766202586489,0.0037654080924430836
-0.012635126292524073,-0.006330306276298759
0.0059951830778786335,0.014471351025796681
-0.0004531413967125201,-0.001303168851727327
0.003116022689380762,0.014742808505729045
-0.003010262050709627,-0.006067998395824736
